Czas;MS_od_startu;t0;t1;t2;t3;HA0;HA1;PA0;PA1
2020.04.08;10:34:22.689;1810929;882.0;689.2;502.6;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:22.892;1811132;882.0;689.2;502.6;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:23.094;1811334;882.2;689.8;502.5;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:23.297;1811537;882.3;689.9;502.5;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:23.500;1811740;882.3;689.9;502.5;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:23.703;1811943;882.5;690.3;502.4;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:23.906;1812146;882.5;690.5;502.4;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:24.108;1812348;882.5;690.5;502.4;1370.0;11.3384;11.3384;0.0989;0.0000
2020.04.08;10:34:24.311;1812551;882.6;691.1;502.3;1370.0;11.3384;11.3384;0.0989;0.0000
2020.04.08;10:34:24.514;1812754;882.7;691.2;502.3;1370.0;11.3384;11.3384;0.0989;0.0000
2020.04.08;10:34:24.717;1812957;882.8;691.6;502.2;1370.0;11.3384;11.3384;0.0989;0.0000
2020.04.08;10:34:24.920;1813160;882.8;691.8;502.2;1370.0;11.3384;11.3384;0.0989;0.0000
2020.04.08;10:34:25.122;1813362;882.8;692.0;502.1;1370.0;11.3398;11.3398;0.0989;0.0000
2020.04.08;10:34:25.325;1813565;882.9;692.3;502.1;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:25.528;1813768;882.9;692.3;502.1;1370.0;11.3405;11.3405;0.0989;0.0000
2020.04.08;10:34:25.731;1813971;883.0;692.7;502.0;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:25.934;1814174;883.0;693.0;501.9;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:26.136;1814376;883.0;693.0;501.9;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:26.339;1814579;883.0;693.0;501.9;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:26.542;1814782;883.2;693.7;501.8;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:26.745;1814985;883.2;693.8;501.7;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:26.948;1815188;883.3;694.2;501.7;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:27.150;1815390;883.3;694.5;501.6;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:27.353;1815593;883.3;694.5;501.6;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:27.556;1815796;883.3;694.9;501.5;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:27.759;1815999;883.4;695.2;501.4;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:27.962;1816202;883.4;695.2;501.4;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:28.164;1816404;883.6;695.9;501.3;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:28.367;1816607;883.6;696.1;501.3;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:28.570;1816810;883.7;696.3;501.2;1370.0;11.3405;11.3405;0.0992;0.0000
2020.04.08;10:34:28.773;1817013;883.7;696.6;501.2;1370.0;11.3405;11.3405;0.0995;0.0000
2020.04.08;10:34:28.976;1817216;883.7;696.7;501.1;1370.0;11.3391;11.3391;0.0995;0.0000
2020.04.08;10:34:29.178;1817418;883.7;696.7;501.1;1370.0;11.3369;11.3369;0.0995;0.0000
2020.04.08;10:34:29.381;1817621;883.9;697.3;501.0;1370.0;11.3348;11.3348;0.0995;0.0000
2020.04.08;10:34:29.584;1817824;883.9;697.6;500.9;1370.0;11.3320;11.3320;0.0995;0.0000
2020.04.08;10:34:29.787;1818027;883.9;697.7;500.9;1370.0;11.3299;11.3299;0.0995;0.0000
2020.04.08;10:34:29.990;1818230;883.9;697.7;500.9;1370.0;11.3285;11.3285;0.0995;0.0000
2020.04.08;10:34:30.192;1818432;883.9;697.7;500.9;1370.0;11.3285;11.3285;0.0995;0.0000
2020.04.08;10:34:30.395;1818635;883.9;697.7;500.9;1370.0;11.3285;11.3285;0.0995;0.0000
2020.04.08;10:34:30.598;1818838;883.9;697.7;500.9;1370.0;11.3285;11.3285;0.0995;0.0000
2020.04.08;10:34:30.801;1819041;884.2;699.3;500.5;1370.0;11.3285;11.3285;0.0999;0.0000
2020.04.08;10:34:31.004;1819244;884.2;699.6;500.4;1370.0;11.3285;11.3285;0.0999;0.0000
2020.04.08;10:34:31.206;1819446;884.3;700.0;500.3;1370.0;11.3285;11.3285;0.0999;0.0000
2020.04.08;10:34:31.409;1819649;884.3;700.1;500.3;1370.0;11.3306;11.3306;0.0999;0.0000
2020.04.08;10:34:31.612;1819852;884.4;700.5;500.2;1370.0;11.3327;11.3327;0.0999;0.0000
2020.04.08;10:34:31.815;1820055;884.4;700.7;500.1;1370.0;11.3348;11.3348;0.0999;0.0000
2020.04.08;10:34:32.018;1820258;884.4;700.7;500.1;1370.0;11.3369;11.3369;0.0999;0.0000
2020.04.08;10:34:32.220;1820460;884.5;701.3;499.9;1370.0;11.3369;11.3369;0.0995;0.0000
2020.04.08;10:34:32.423;1820663;884.5;701.3;499.9;1370.0;11.3355;11.3355;0.0999;0.0000
2020.04.08;10:34:32.626;1820866;884.6;701.7;499.8;1370.0;11.3334;11.3334;0.0999;0.0000
2020.04.08;10:34:32.829;1821069;884.6;702.2;499.7;1370.0;11.3306;11.3306;0.0999;0.0000
2020.04.08;10:34:33.032;1821272;884.6;702.2;499.7;1370.0;11.3285;11.3285;0.0999;0.0000
2020.04.08;10:34:33.234;1821474;884.6;702.2;499.7;1370.0;11.3285;11.3285;0.0999;0.0000
2020.04.08;10:34:33.437;1821677;884.6;702.2;499.7;1370.0;11.3285;11.3285;0.0999;0.0000
2020.04.08;10:34:33.640;1821880;884.8;703.2;499.4;1370.0;11.3285;11.3285;0.0999;0.0000
2020.04.08;10:34:33.843;1822083;884.8;703.2;499.4;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:34.046;1822286;884.8;703.2;499.4;1370.0;11.3299;11.3299;0.1002;0.0000
2020.04.08;10:34:34.248;1822488;884.8;703.2;499.4;1370.0;11.3320;11.3320;0.1002;0.0000
2020.04.08;10:34:34.451;1822691;885.0;704.3;499.1;1370.0;11.3348;11.3348;0.0999;0.0000
2020.04.08;10:34:34.654;1822894;885.1;704.7;499.0;1370.0;11.3369;11.3369;0.1002;0.0000
2020.04.08;10:34:34.857;1823097;885.1;704.8;499.0;1370.0;11.3391;11.3391;0.1002;0.0000
2020.04.08;10:34:35.060;1823300;885.2;705.1;498.8;1370.0;11.3391;11.3391;0.0999;0.0000
2020.04.08;10:34:35.262;1823502;885.2;705.3;498.8;1370.0;11.3362;11.3362;0.1002;0.0000
2020.04.08;10:34:35.465;1823705;885.3;705.9;498.6;1370.0;11.3341;11.3341;0.1002;0.0000
2020.04.08;10:34:35.668;1823908;885.3;706.1;498.6;1370.0;11.3320;11.3320;0.1002;0.0000
2020.04.08;10:34:35.871;1824111;885.4;706.4;498.5;1370.0;11.3299;11.3299;0.1002;0.0000
2020.04.08;10:34:36.074;1824314;885.4;706.8;498.3;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:36.276;1824516;885.5;707.1;498.2;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:36.479;1824719;885.5;707.3;498.1;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:36.682;1824922;885.5;707.4;498.1;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:36.885;1825125;885.6;708.0;497.9;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:37.088;1825328;885.7;708.2;497.9;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:37.290;1825530;885.8;708.4;497.8;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:37.493;1825733;885.8;708.6;497.8;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:37.696;1825936;885.8;708.6;497.8;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:37.899;1826139;885.9;709.4;497.5;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:38.102;1826342;885.9;709.5;497.5;1370.0;11.3285;11.3285;0.1002;0.0000
2020.04.08;10:34:38.304;1826544;886.0;709.8;497.4;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:38.507;1826747;886.1;710.2;497.3;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:38.710;1826950;886.1;710.2;497.3;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:38.913;1827153;886.1;710.7;497.2;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:39.116;1827356;886.1;710.7;497.2;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:39.318;1827558;886.1;710.7;497.2;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:39.521;1827761;886.2;711.5;496.9;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:39.724;1827964;886.3;711.9;496.8;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:39.927;1828167;886.4;712.3;496.7;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:40.130;1828370;886.4;712.5;496.6;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:40.332;1828572;886.4;712.5;496.6;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:40.535;1828775;886.4;713.1;496.4;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:40.738;1828978;886.5;713.3;496.3;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:40.941;1829181;886.5;713.6;496.3;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:41.144;1829384;886.5;713.7;496.3;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:41.346;1829586;886.6;714.0;496.1;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:41.549;1829789;886.7;714.4;496.0;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:41.752;1829992;886.8;714.8;495.9;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:41.955;1830195;886.8;714.8;495.9;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:42.158;1830398;886.9;715.4;495.8;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:42.360;1830600;886.9;715.7;495.7;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:42.563;1830803;887.0;716.0;495.6;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:42.766;1831006;887.0;716.0;495.6;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:42.969;1831209;887.1;716.5;495.4;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:43.172;1831412;887.2;716.8;495.3;1370.0;11.3285;11.3285;0.1006;0.0000
2020.04.08;10:34:43.374;1831614;887.2;717.1;495.3;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:43.577;1831817;887.2;717.1;495.3;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:43.780;1832020;887.3;717.7;495.1;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:43.983;1832223;887.4;717.8;495.1;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:44.186;1832426;887.5;718.2;495.0;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:44.388;1832628;887.5;718.5;494.9;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:44.591;1832831;887.5;718.8;494.9;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:44.794;1833034;887.5;718.8;494.9;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:44.997;1833237;887.5;719.2;494.8;1370.0;11.3285;11.3285;0.1009;0.0000
2020.04.08;10:34:45.200;1833440;887.6;719.6;494.7;1370.0;11.3264;11.3264;0.1009;0.0000
2020.04.08;10:34:45.402;1833642;887.7;719.9;494.7;1370.0;11.3242;11.3242;0.1009;0.0000
2020.04.08;10:34:45.605;1833845;887.7;720.0;494.6;1370.0;11.3221;11.3221;0.1009;0.0000
2020.04.08;10:34:45.808;1834048;887.8;720.4;494.5;1370.0;11.3193;11.3193;0.1009;0.0000
2020.04.08;10:34:46.011;1834251;887.8;720.7;494.5;1370.0;11.3172;11.3172;0.1009;0.0000
2020.04.08;10:34:46.214;1834454;887.9;721.0;494.3;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:46.416;1834656;887.9;721.1;494.3;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:46.619;1834859;887.9;721.3;494.3;1370.0;11.3165;11.3165;0.1009;0.0000
2020.04.08;10:34:46.822;1835062;888.0;721.8;494.3;1370.0;11.3165;11.3165;0.1009;0.0000
2020.04.08;10:34:47.025;1835265;888.0;722.1;494.2;1370.0;11.3165;11.3165;0.1009;0.0000
2020.04.08;10:34:47.228;1835468;888.0;722.3;494.2;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:47.430;1835670;888.1;722.7;494.1;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:47.633;1835873;888.2;722.9;494.1;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:47.836;1836076;888.3;723.2;494.0;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:48.039;1836279;888.3;723.6;494.0;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:48.242;1836482;888.3;723.6;494.0;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:48.444;1836684;888.4;724.1;494.0;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:48.647;1836887;888.4;724.1;494.0;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:48.850;1837090;888.5;724.5;493.9;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:49.053;1837293;888.5;724.6;493.9;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:49.256;1837496;888.6;725.2;493.8;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:49.458;1837698;888.7;725.5;493.7;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:49.661;1837901;888.7;725.6;493.7;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:49.864;1838104;888.8;726.0;493.7;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:50.067;1838307;888.8;726.2;493.7;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:50.270;1838510;888.8;726.2;493.7;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:50.472;1838712;888.9;726.8;493.6;1370.0;11.3165;11.3165;0.1013;0.0000
2020.04.08;10:34:50.675;1838915;888.9;727.0;493.6;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:50.878;1839118;889.0;727.3;493.6;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:51.081;1839321;889.0;727.3;493.6;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:51.284;1839524;889.0;727.8;493.5;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:51.486;1839726;889.1;728.0;493.5;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:51.689;1839929;889.1;728.3;493.5;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:51.892;1840132;889.1;728.4;493.5;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:52.095;1840335;889.2;728.8;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:52.298;1840538;889.2;729.1;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:52.500;1840740;889.3;729.4;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:52.703;1840943;889.3;729.4;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:52.906;1841146;889.3;729.4;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:53.109;1841349;889.3;730.2;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:53.312;1841552;889.4;730.3;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:53.514;1841754;889.4;730.3;493.4;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:53.717;1841957;889.5;731.0;493.3;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:53.920;1842160;889.5;731.1;493.3;1370.0;11.3165;11.3165;0.1016;0.0000
2020.04.08;10:34:54.123;1842363;889.5;731.1;493.3;1370.0;11.3151;11.3151;0.1016;0.0000
2020.04.08;10:34:54.326;1842566;889.7;731.8;493.3;1370.0;11.3129;11.3129;0.1016;0.0000
2020.04.08;10:34:54.528;1842768;889.8;731.9;493.3;1370.0;11.3108;11.3108;0.1016;0.0000
2020.04.08;10:34:54.731;1842971;889.9;732.6;493.3;1370.0;11.3080;11.3080;0.1016;0.0000
2020.04.08;10:34:54.934;1843174;889.9;732.6;493.3;1370.0;11.3059;11.3059;0.1016;0.0000
2020.04.08;10:34:55.137;1843377;889.9;732.6;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:55.340;1843580;890.0;733.0;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:55.542;1843782;890.1;733.5;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:55.745;1843985;890.1;733.7;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:55.948;1844188;890.1;733.9;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:56.151;1844391;890.1;733.9;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:56.354;1844594;890.3;734.5;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:56.556;1844796;890.3;734.6;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:56.759;1844999;890.3;734.9;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:56.962;1845202;890.3;734.9;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:57.165;1845405;890.5;735.6;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:57.368;1845608;890.5;735.7;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:57.570;1845810;890.5;736.0;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:57.773;1846013;890.6;736.2;493.3;1370.0;11.3045;11.3045;0.1016;0.0000
2020.04.08;10:34:57.976;1846216;890.6;736.2;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:58.179;1846419;890.6;736.7;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:58.382;1846622;890.7;736.9;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:58.584;1846824;890.7;737.1;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:58.787;1847027;890.8;737.6;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:58.990;1847230;890.8;737.6;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:59.193;1847433;890.9;737.9;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:59.396;1847636;891.0;738.2;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:59.598;1847838;891.1;738.6;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:34:59.801;1848041;891.1;738.6;493.3;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:00.004;1848244;891.2;739.0;493.4;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:00.207;1848447;891.2;739.3;493.4;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:00.410;1848650;891.2;739.3;493.4;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:00.612;1848852;891.3;739.7;493.4;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:00.815;1849055;891.4;740.2;493.4;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:01.018;1849258;891.4;740.3;493.4;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:01.221;1849461;891.5;740.6;493.5;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:01.424;1849664;891.5;740.8;493.5;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:01.626;1849866;891.5;741.2;493.5;1370.0;11.3045;11.3045;0.1019;0.0000
2020.04.08;10:35:01.829;1850069;891.6;741.3;493.5;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:02.032;1850272;891.7;741.6;493.5;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:02.235;1850475;891.7;741.6;493.5;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:02.438;1850678;891.8;742.2;493.6;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:02.640;1850880;891.8;742.3;493.6;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:02.843;1851083;891.8;742.5;493.6;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:03.046;1851286;891.9;742.9;493.6;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:03.249;1851489;892.0;743.1;493.7;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:03.452;1851692;892.0;743.3;493.7;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:03.654;1851894;892.1;743.5;493.7;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:03.857;1852097;892.2;743.8;493.7;1370.0;11.3045;11.3045;0.1023;0.0000
2020.04.08;10:35:04.060;1852300;892.2;743.8;493.7;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:04.263;1852503;892.3;744.2;493.7;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:04.466;1852706;892.3;744.5;493.7;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:04.668;1852908;892.3;744.5;493.7;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:04.871;1853111;892.5;745.0;493.7;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:05.074;1853314;892.6;745.3;493.8;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:05.277;1853517;892.6;745.5;493.8;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:05.480;1853720;892.7;745.8;493.9;1370.0;11.3045;11.3045;0.1026;0.0000
2020.04.08;10:35:05.682;1853922;892.8;746.1;493.9;1370.0;11.3045;11.3045;0.1030;0.0000
2020.04.08;10:35:05.885;1854125;892.8;746.1;493.9;1370.0;11.3045;11.3045;0.1030;0.0000
2020.04.08;10:35:06.088;1854328;892.9;746.5;493.9;1370.0;11.3024;11.3024;0.1026;0.0000
2020.04.08;10:35:06.291;1854531;893.0;746.7;493.9;1370.0;11.3002;11.3002;0.1026;0.0000
2020.04.08;10:35:06.494;1854734;893.0;746.9;494.0;1370.0;11.2981;11.2981;0.1026;0.0000
2020.04.08;10:35:06.696;1854936;893.0;746.9;494.0;1370.0;11.2960;11.2960;0.1026;0.0000
2020.04.08;10:35:06.899;1855139;893.3;747.5;494.1;1370.0;11.2932;11.2932;0.1030;0.0000
2020.04.08;10:35:07.102;1855342;893.4;747.8;494.1;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:07.305;1855545;893.4;747.9;494.1;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:07.508;1855748;893.5;748.2;494.1;1370.0;11.2925;11.2925;0.1026;0.0000
2020.04.08;10:35:07.710;1855950;893.5;748.2;494.1;1370.0;11.2925;11.2925;0.1026;0.0000
2020.04.08;10:35:07.913;1856153;893.6;748.6;494.1;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:08.116;1856356;893.6;748.6;494.1;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:08.319;1856559;893.7;749.2;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:08.522;1856762;893.8;749.4;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:08.724;1856964;893.8;749.6;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:08.927;1857167;893.8;749.6;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:09.130;1857370;893.8;750.1;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:09.333;1857573;893.8;750.3;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:09.536;1857776;893.8;750.3;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:09.738;1857978;893.8;750.3;494.3;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:09.941;1858181;893.9;750.9;494.5;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:10.144;1858384;893.9;750.9;494.5;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:10.347;1858587;893.9;750.9;494.5;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:10.550;1858790;893.9;751.6;494.6;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:10.752;1858992;893.9;751.6;494.6;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:10.955;1859195;893.9;752.0;494.6;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:11.158;1859398;893.9;752.0;494.6;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:11.361;1859601;893.9;752.4;494.7;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:11.564;1859804;893.9;752.4;494.7;1370.0;11.2925;11.2925;0.1030;0.0000
2020.04.08;10:35:11.766;1860006;893.9;753.0;494.7;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:11.969;1860209;893.9;753.0;494.7;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:12.172;1860412;894.0;753.2;494.8;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:12.375;1860615;894.0;753.6;494.8;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:12.578;1860818;894.0;753.7;494.9;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:12.780;1861020;894.1;754.1;494.9;1370.0;11.2925;11.2925;0.1033;0.0000
2020.04.08;10:35:12.983;1861223;894.1;754.1;494.9;1370.0;11.2925;11.2925;0.1033;0.0000
